Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
MINDSPACE,RR,19-Jan-2022,346.14,346.00,348.89,341.87,343.00,344.42,344.16,"1,11,633","3,84,20,154.95","2,606","95,386",85.45
MINDSPACE,RR,20-Jan-2022,344.42,342.36,346.00,334.06,343.00,341.00,339.06,"58,630","1,98,79,118.47","2,114","41,070",70.05
MINDSPACE,RR,21-Jan-2022,341.00,340.00,350.85,338.00,350.00,349.62,345.13,"76,400","2,63,68,304.16","2,772","65,363",85.55
MINDSPACE,RR,24-Jan-2022,349.62,350.00,351.00,331.10,351.00,347.61,344.44,"1,84,384","6,35,08,878.10","2,917","1,61,080",87.36
MINDSPACE,RR,25-Jan-2022,347.61,349.50,350.95,341.20,343.00,343.97,346.87,"1,92,464","6,67,59,319.82","4,103","1,75,617",91.25
MINDSPACE,RR,27-Jan-2022,343.97,341.00,349.00,338.01,346.75,346.52,344.51,"1,06,740","3,67,73,441.26","2,076","91,981",86.17
MINDSPACE,RR,28-Jan-2022,346.52,350.88,350.88,340.00,343.86,343.10,343.39,"1,38,017","4,73,93,553.67","1,972","1,17,395",85.06
MINDSPACE,RR,31-Jan-2022,343.10,351.00,352.85,340.50,343.00,343.17,346.46,"2,08,641","7,22,85,568.93","1,502","1,95,648",93.77
MINDSPACE,RR,01-Feb-2022,343.17,347.00,351.98,340.00,347.20,344.97,346.05,"1,99,398","6,90,00,865.13","3,072","1,60,425",80.45
MINDSPACE,RR,02-Feb-2022,344.97,344.96,349.10,342.90,344.30,344.92,345.15,"54,789","1,89,10,527.67","2,404","45,174",82.45
MINDSPACE,RR,03-Feb-2022,344.92,345.90,347.86,344.01,344.82,345.33,345.77,"1,70,085","5,88,11,054.85","2,421","1,44,403",84.90
MINDSPACE,RR,04-Feb-2022,345.33,349.95,349.95,342.00,346.22,344.80,345.43,"1,45,874","5,03,89,684.43","4,361","1,15,113",78.91
MINDSPACE,RR,07-Feb-2022,344.80,349.80,351.00,344.00,349.80,349.98,347.54,"56,985","1,98,04,744.14","3,507","44,444",77.99
MINDSPACE,RR,08-Feb-2022,349.98,350.00,354.25,344.01,353.00,353.22,352.62,"77,421","2,73,00,116.32","1,516","72,812",94.05
MINDSPACE,RR,09-Feb-2022,353.22,354.00,360.00,316.00,356.00,357.94,352.05,"37,529","1,32,12,170.04","1,093","27,363",72.91
MINDSPACE,RR,10-Feb-2022,357.94,358.00,360.99,352.10,356.50,357.21,358.64,"89,485","3,20,92,593.98","1,347","76,077",85.02
MINDSPACE,RR,11-Feb-2022,357.21,357.21,364.00,353.10,359.85,361.57,361.11,"3,17,988","11,48,28,814.43","3,756","3,05,252",95.99
MINDSPACE,RR,14-Feb-2022,361.57,361.00,362.00,354.01,358.90,358.08,358.84,"1,24,373","4,46,29,876.07","1,851","1,05,237",84.61
MINDSPACE,RR,15-Feb-2022,358.08,360.00,361.00,356.00,359.00,358.94,359.44,"98,079","3,52,53,721.33","1,136","86,346",88.04
MINDSPACE,RR,16-Feb-2022,358.94,357.00,361.00,356.99,358.00,357.94,358.04,"88,259","3,15,99,883.49","1,753","78,255",88.67
MINDSPACE,RR,17-Feb-2022,357.94,362.00,362.00,358.10,360.99,360.15,359.91,"6,64,948","23,93,21,421.67","2,645","4,47,917",67.36
MINDSPACE,RR,18-Feb-2022,360.15,358.01,361.50,354.10,355.00,355.03,357.23,"46,461","1,65,97,137.30","1,313","37,900",81.57
MINDSPACE,RR,21-Feb-2022,355.03,358.34,358.40,345.30,350.80,347.71,351.74,"39,760","1,39,85,318.48","1,315","33,399",84.00
MINDSPACE,RR,22-Feb-2022,347.71,350.00,355.95,342.00,352.05,354.83,349.86,"82,526","2,88,72,355.91","1,566","70,097",84.94
MINDSPACE,RR,23-Feb-2022,354.83,354.83,355.00,347.25,349.99,349.23,351.44,"1,07,605","3,78,16,578.45","3,359","1,02,114",94.90
MINDSPACE,RR,24-Feb-2022,349.23,349.76,352.85,345.00,351.19,350.03,347.32,"1,15,523","4,01,24,019.40","2,506","1,04,486",90.45
MINDSPACE,RR,25-Feb-2022,350.03,347.10,357.85,347.10,355.00,355.34,353.62,"1,10,488","3,90,70,993.40","2,585","94,403",85.44
MINDSPACE,RR,28-Feb-2022,355.34,356.50,361.00,351.85,356.90,356.77,355.88,"77,621","2,76,23,725.01","2,608","65,025",83.77
MINDSPACE,RR,02-Mar-2022,356.77,355.50,361.89,352.26,354.00,354.83,355.59,"2,71,785","9,66,44,539.57","8,481","2,54,493",93.64
MINDSPACE,RR,03-Mar-2022,354.83,357.98,359.99,351.10,354.99,354.62,355.46,"2,17,494","7,73,10,438.69","2,603","2,02,908",93.29
MINDSPACE,RR,04-Mar-2022,354.62,357.80,359.99,351.00,352.15,354.87,354.79,"45,137","1,60,14,211.07","1,797","40,231",89.13
MINDSPACE,RR,07-Mar-2022,354.87,358.90,358.90,350.00,352.00,353.46,353.48,"85,007","3,00,48,028.87","3,256","73,796",86.81
MINDSPACE,RR,08-Mar-2022,353.46,352.24,356.00,351.00,355.35,354.87,354.52,"97,743","3,46,52,182.38","3,714","82,888",84.80
MINDSPACE,RR,09-Mar-2022,354.87,356.99,356.99,350.00,352.00,351.96,353.23,"1,70,153","6,01,02,500.67","4,897","1,58,316",93.04
MINDSPACE,RR,10-Mar-2022,351.96,352.29,355.70,351.10,352.99,352.98,352.89,"1,45,440","5,13,24,562.21","1,806","1,10,072",75.68
MINDSPACE,RR,11-Mar-2022,352.98,352.98,353.89,349.10,349.93,350.01,350.09,"3,24,028","11,34,38,164.20","1,733","3,13,549",96.77
MINDSPACE,RR,14-Mar-2022,350.01,354.90,354.90,344.25,344.55,346.32,349.51,"1,15,629","4,04,13,051.10","1,975","1,11,996",96.86
MINDSPACE,RR,15-Mar-2022,346.32,346.35,351.00,342.00,347.00,345.50,343.60,"81,713","2,80,76,236.78","3,138","73,012",89.35
MINDSPACE,RR,16-Mar-2022,345.50,349.30,350.00,344.05,348.21,349.67,347.99,"1,36,164","4,73,83,816.06","2,419","1,17,321",86.16
MINDSPACE,RR,17-Mar-2022,349.67,350.00,350.98,333.00,336.80,340.99,345.30,"3,63,121","12,53,84,579.91","3,988","3,19,839",88.08
MINDSPACE,RR,21-Mar-2022,340.99,340.90,343.70,339.00,340.60,340.88,341.34,"1,45,206","4,95,65,008.22","3,411","1,38,547",95.41
MINDSPACE,RR,22-Mar-2022,340.88,345.80,350.00,341.01,347.10,348.61,346.36,"1,04,085","3,60,50,360.99","2,647","84,486",81.17
MINDSPACE,RR,23-Mar-2022,348.61,350.25,353.40,346.25,348.99,348.96,348.91,"1,05,291","3,67,37,271.87","1,802","91,309",86.72
MINDSPACE,RR,24-Mar-2022,348.96,344.60,350.00,342.70,349.11,349.48,346.35,"63,471","2,19,83,349.79","3,828","57,048",89.88
MINDSPACE,RR,25-Mar-2022,349.48,349.48,349.70,345.00,345.00,346.47,347.74,"43,112","1,49,91,815.29","3,022","39,215",90.96
MINDSPACE,RR,28-Mar-2022,346.47,347.50,350.00,343.50,347.60,347.69,346.64,"38,532","1,33,56,781.65","3,923","31,469",81.67
MINDSPACE,RR,29-Mar-2022,347.69,350.00,351.00,339.00,341.50,341.70,345.28,"78,725","2,71,82,459.20","2,015","73,667",93.58
MINDSPACE,RR,30-Mar-2022,341.70,344.98,349.48,340.00,342.26,345.03,342.63,"1,06,093","3,63,50,166.06","2,821","95,498",90.01
MINDSPACE,RR,31-Mar-2022,345.03,348.80,349.70,345.00,346.02,346.54,346.81,"79,326","2,75,10,672.32","2,793","70,179",88.47
MINDSPACE,RR,01-Apr-2022,346.54,348.40,349.00,346.05,347.00,347.23,347.40,"31,264","1,08,61,244.69","1,469","24,496",78.35
MINDSPACE,RR,04-Apr-2022,347.23,349.80,369.48,348.20,348.22,349.47,353.70,"1,07,795","3,81,26,707.55","6,968","76,070",70.57
MINDSPACE,RR,05-Apr-2022,349.47,349.00,357.90,347.20,348.25,348.73,349.67,"1,14,652","4,00,90,322.70","7,234","87,317",76.16
MINDSPACE,RR,06-Apr-2022,348.73,353.00,353.70,347.60,350.00,349.93,350.15,"56,066","1,96,31,401.19","2,830","50,742",90.50
MINDSPACE,RR,07-Apr-2022,349.93,352.40,352.40,345.50,346.00,346.04,346.73,"2,09,647","7,26,91,640.88","4,551","1,93,124",92.12
MINDSPACE,RR,08-Apr-2022,346.04,348.20,349.45,345.50,348.72,347.16,346.17,"73,755","2,55,32,129.96","5,614","66,234",89.80
MINDSPACE,RR,11-Apr-2022,347.16,349.70,350.99,346.03,348.21,348.17,348.67,"1,02,680","3,58,01,309.58","3,808","89,680",87.34
MINDSPACE,RR,12-Apr-2022,348.17,347.57,349.25,346.70,348.75,348.77,348.63,"49,089","1,71,13,715.34","1,171","43,111",87.82
MINDSPACE,RR,13-Apr-2022,348.77,349.00,349.98,347.56,348.85,348.94,348.82,"94,815","3,30,73,018.95","1,446","91,116",96.10
MINDSPACE,RR,18-Apr-2022,348.94,348.20,351.80,346.00,346.51,346.87,347.53,"1,22,187","4,24,63,948.56","4,690","1,03,142",84.41
MINDSPACE,RR,19-Apr-2022,346.87,348.40,349.99,346.00,346.70,348.24,347.89,"1,03,447","3,59,87,982.01","2,091","93,780",90.66
MINDSPACE,RR,20-Apr-2022,348.24,349.30,349.30,346.00,346.55,346.53,346.93,"1,43,564","4,98,06,958.77","1,392","1,27,360",88.71
MINDSPACE,RR,21-Apr-2022,346.53,346.11,348.80,346.10,346.51,346.99,346.91,"3,99,197","13,84,86,972.51","3,228","3,86,508",96.82
MINDSPACE,RR,22-Apr-2022,346.99,347.80,351.00,346.60,350.00,348.61,349.04,"1,32,135","4,61,19,868.23","1,533","1,14,402",86.58
MINDSPACE,RR,25-Apr-2022,348.61,349.30,353.88,347.12,349.98,349.48,350.26,"68,604","2,40,28,990.14","3,863","56,024",81.66
MINDSPACE,RR,26-Apr-2022,349.48,352.69,352.69,348.00,349.97,348.59,349.05,"79,624","2,77,93,141.04","1,570","72,378",90.90
MINDSPACE,RR,27-Apr-2022,348.59,351.80,351.80,348.03,349.50,349.80,349.57,"87,069","3,04,36,428.22","1,548","83,212",95.57
MINDSPACE,RR,28-Apr-2022,349.80,351.00,354.00,347.51,347.80,348.15,349.76,"47,381","1,65,72,109.73",957,"42,720",90.16
MINDSPACE,RR,29-Apr-2022,348.15,347.51,351.99,345.64,351.49,348.52,347.12,"2,78,293","9,66,02,206.78","4,205","2,70,811",97.31
MINDSPACE,RR,02-May-2022,348.52,350.75,353.00,348.52,350.00,349.99,348.91,"2,39,314","8,34,99,230.91",989,"2,36,806",98.95
MINDSPACE,RR,04-May-2022,349.99,351.99,353.80,346.00,350.40,350.10,350.28,"1,27,122","4,45,27,845.67","1,504","1,13,854",89.56
MINDSPACE,RR,05-May-2022,350.10,351.80,355.00,348.30,353.98,353.51,353.83,"67,531","2,38,94,331.45","2,180","56,781",84.08
MINDSPACE,RR,06-May-2022,353.51,353.99,353.99,348.00,350.00,349.99,350.06,"57,999","2,03,02,920.05",863,"52,572",90.64
MINDSPACE,RR,09-May-2022,349.99,350.00,352.90,346.00,350.00,349.99,349.20,"1,04,852","3,66,14,017.32","2,101","82,388",78.58
MINDSPACE,RR,10-May-2022,349.99,351.80,351.80,347.00,350.00,349.99,348.94,"1,23,202","4,29,89,916.98","2,016","1,12,882",91.62
MINDSPACE,RR,11-May-2022,349.99,351.00,351.00,345.65,346.86,346.80,347.22,"2,16,031","7,50,09,934.17","3,162","1,97,681",91.51
MINDSPACE,RR,12-May-2022,346.80,347.50,347.95,343.00,344.99,344.63,345.02,"1,24,011","4,27,86,821.20","1,878","1,11,101",89.59
MINDSPACE,RR,13-May-2022,344.63,343.40,348.89,342.00,346.43,343.73,344.35,"60,019","2,06,67,723.23","2,499","55,261",92.07
MINDSPACE,RR,16-May-2022,343.73,348.59,348.75,337.00,340.95,339.90,341.85,"86,728","2,96,48,305.75","1,849","76,926",88.70
MINDSPACE,RR,17-May-2022,339.90,341.60,347.00,339.99,344.00,344.41,341.56,"16,111","55,02,929.32",632,"13,906",86.31
MINDSPACE,RR,18-May-2022,344.41,344.41,345.90,340.60,343.31,344.95,344.71,"1,14,838","3,95,85,888.45","2,695","93,217",81.17
MINDSPACE,RR,19-May-2022,344.95,344.40,346.62,341.40,343.67,342.76,344.36,"56,446","1,94,37,749.67","2,395","37,496",66.43
MINDSPACE,RR,20-May-2022,342.76,346.99,357.00,342.25,357.00,346.51,345.47,"1,01,500","3,50,64,733.07","2,294","79,144",77.97
MINDSPACE,RR,23-May-2022,346.51,353.05,357.00,343.25,350.06,349.41,348.70,"79,153","2,76,00,988.09","2,813","39,583",50.01
MINDSPACE,RR,24-May-2022,349.41,351.40,352.99,346.00,349.25,349.35,348.97,"51,619","1,80,13,526.95","2,398","15,272",29.59
MINDSPACE,RR,25-May-2022,349.35,350.90,350.90,345.00,345.01,345.09,346.06,"97,926","3,38,88,482.63","2,376","61,224",62.52
MINDSPACE,RR,26-May-2022,345.09,348.50,348.94,341.30,345.00,345.02,343.86,"1,37,545","4,72,95,735.20","2,693","90,703",65.94
MINDSPACE,RR,27-May-2022,345.02,346.40,348.50,344.50,347.05,347.85,346.65,"53,353","1,84,94,886.09","1,110","49,425",92.64
MINDSPACE,RR,30-May-2022,347.85,349.90,349.95,344.14,349.00,348.83,347.80,"97,253","3,38,24,123.87","1,015","85,819",88.24
MINDSPACE,RR,31-May-2022,348.83,349.15,349.20,342.30,346.10,343.85,346.35,"81,857","2,83,51,527.35","1,259","73,800",90.16
MINDSPACE,RR,01-Jun-2022,343.85,346.99,351.00,345.50,348.99,348.08,348.95,"42,406","1,47,97,516.73","1,459","34,148",80.53
MINDSPACE,RR,02-Jun-2022,348.08,350.93,350.98,348.00,349.00,348.99,349.70,"39,292","1,37,40,231.16","1,099","33,731",85.85
MINDSPACE,RR,03-Jun-2022,348.99,350.50,351.99,348.31,349.50,349.41,349.51,"39,665","1,38,63,368.66",855,"32,117",80.97
MINDSPACE,RR,06-Jun-2022,349.41,349.89,356.90,347.01,353.90,354.03,353.65,"61,641","2,17,99,121.01","1,520","47,978",77.83
MINDSPACE,RR,07-Jun-2022,354.03,354.99,355.85,353.51,354.70,355.18,355.07,"51,483","1,82,80,227.41",895,"45,985",89.32
MINDSPACE,RR,08-Jun-2022,355.18,355.85,356.94,353.00,354.45,354.66,354.99,"51,106","1,81,41,885.72","1,924","43,542",85.20
MINDSPACE,RR,09-Jun-2022,354.66,351.33,359.35,351.33,354.89,354.75,356.22,"40,903","1,45,70,624.23","1,217","34,415",84.14
MINDSPACE,RR,10-Jun-2022,354.75,356.50,359.35,355.00,356.00,356.29,356.85,"43,145","1,53,96,235.38",735,"38,939",90.25
MINDSPACE,RR,13-Jun-2022,356.29,356.30,358.90,349.20,353.00,353.18,353.03,"54,520","1,92,47,358.60","1,979","43,416",79.63
MINDSPACE,RR,14-Jun-2022,353.18,354.44,357.75,353.18,355.00,354.90,355.90,"58,754","2,09,10,530.90","1,355","53,428",90.94
MINDSPACE,RR,15-Jun-2022,354.90,352.20,357.70,352.00,353.99,353.79,353.95,"46,820","1,65,71,712.04","1,260","41,744",89.16
MINDSPACE,RR,16-Jun-2022,353.79,355.90,355.90,350.00,353.68,353.08,353.31,"23,321","82,39,599.24",996,"15,555",66.70
MINDSPACE,RR,17-Jun-2022,353.08,354.50,358.88,345.30,346.27,349.98,353.22,"1,50,974","5,33,26,670.32","3,127","1,24,256",82.30
MINDSPACE,RR,20-Jun-2022,349.98,348.55,348.55,344.86,344.86,345.28,345.27,"1,43,182","4,94,35,977.07","1,672","1,32,612",92.62
MINDSPACE,RR,21-Jun-2022,345.28,347.00,356.48,341.30,351.50,351.87,350.32,"50,928","1,78,41,110.19","1,423","32,132",63.09
MINDSPACE,RR,22-Jun-2022,351.87,354.40,354.40,347.10,351.60,351.43,350.77,"13,620","47,77,429.57",866,"10,759",78.99
MINDSPACE,RR,23-Jun-2022,351.43,354.80,355.00,348.01,349.80,350.70,351.18,"85,551","3,00,44,179.52","3,052","72,146",84.33
MINDSPACE,RR,24-Jun-2022,350.70,351.90,353.00,348.26,352.00,352.27,351.37,"51,035","1,79,32,029.48","1,229","44,606",87.40
MINDSPACE,RR,27-Jun-2022,352.27,354.80,356.50,350.10,353.95,352.66,353.55,"93,622","3,31,00,453.90","1,816","79,811",85.25
MINDSPACE,RR,28-Jun-2022,352.66,349.10,355.00,349.10,350.50,352.33,352.97,"86,383","3,04,90,488.26","2,168","69,969",81.00
MINDSPACE,RR,29-Jun-2022,352.33,351.30,356.80,346.30,348.25,347.93,351.83,"1,00,232","3,52,65,120.62","1,348","88,230",88.03
MINDSPACE,RR,30-Jun-2022,347.93,348.80,352.00,345.00,350.50,350.39,350.13,"1,59,528","5,58,56,038.52","3,042","1,18,838",74.49
MINDSPACE,RR,01-Jul-2022,350.39,353.55,353.55,341.20,344.50,343.81,346.36,"2,40,494","8,32,98,701.49","3,254","1,49,621",62.21
MINDSPACE,RR,04-Jul-2022,343.81,344.40,349.69,340.25,346.50,346.45,344.41,"1,33,642","4,60,28,042.08","2,520","88,299",66.07
MINDSPACE,RR,05-Jul-2022,346.45,348.00,351.00,346.10,350.90,349.33,348.73,"58,777","2,04,97,468.49","2,098","39,023",66.39
MINDSPACE,RR,06-Jul-2022,349.33,352.25,352.90,349.00,351.00,350.24,349.98,"55,873","1,95,54,329.34","1,065","36,252",64.88
MINDSPACE,RR,07-Jul-2022,350.24,352.95,352.95,349.00,349.20,349.40,349.68,"14,743","51,55,272.71","1,083","12,283",83.31
MINDSPACE,RR,08-Jul-2022,349.40,353.50,353.50,349.00,350.99,349.84,349.77,"47,754","1,67,02,782.47",921,"30,199",63.24
MINDSPACE,RR,11-Jul-2022,349.84,351.84,353.80,348.00,350.98,350.05,349.77,"1,02,205","3,57,48,013.62","1,861","88,001",86.10
MINDSPACE,RR,12-Jul-2022,350.05,351.80,354.00,349.10,350.79,350.12,351.32,"64,978","2,28,27,976.48","1,717","35,337",54.38
MINDSPACE,RR,13-Jul-2022,350.12,352.80,352.80,349.00,352.40,351.13,351.13,"78,122","2,74,30,976.59","1,816","34,908",44.68
MINDSPACE,RR,14-Jul-2022,351.13,353.40,363.90,348.00,357.10,360.49,355.78,"2,65,984","9,46,31,592.26","4,060","1,92,361",72.32
MINDSPACE,RR,15-Jul-2022,360.49,359.60,359.99,351.00,352.03,353.29,355.71,"56,125","1,99,64,379.30","1,767","42,748",76.17
MINDSPACE,RR,18-Jul-2022,353.29,353.50,354.63,350.30,351.72,352.12,352.85,"38,055","1,34,27,750.51","1,403","32,319",84.93
MINDSPACE,RR,19-Jul-2022,352.12,353.78,361.00,350.55,358.20,360.07,355.66,"1,31,310","4,67,01,760.89","2,040","1,05,027",79.98
MINDSPACE,RR,20-Jul-2022,360.07,360.60,361.90,355.50,360.55,361.48,358.80,"34,910","1,25,25,666.34","1,068","30,621",87.71
MINDSPACE,RR,21-Jul-2022,361.48,362.89,362.89,352.32,353.01,353.44,355.78,"42,734","1,52,04,100.56","1,477","37,630",88.06
MINDSPACE,RR,22-Jul-2022,353.44,353.44,361.80,352.54,360.80,360.05,357.83,"76,143","2,72,46,279.50","3,080","67,195",88.25
MINDSPACE,RR,25-Jul-2022,360.05,360.00,361.40,356.30,358.00,358.29,359.30,"30,638","1,10,08,169.72","1,237","23,300",76.05
MINDSPACE,RR,26-Jul-2022,358.29,359.10,360.49,353.00,353.83,354.50,356.86,"36,288","1,29,49,777.73","1,222","29,674",81.77
MINDSPACE,RR,27-Jul-2022,354.50,356.30,360.99,353.20,357.77,358.57,357.36,"1,40,916","5,03,57,374.34","3,130","1,01,373",71.94
MINDSPACE,RR,28-Jul-2022,358.57,359.40,362.78,357.00,358.00,359.01,359.67,"90,389","3,25,10,251.42","2,456","64,092",70.91
MINDSPACE,RR,29-Jul-2022,359.01,359.00,376.48,357.30,359.00,359.59,362.03,"88,011","3,18,62,373.71","2,498","64,911",73.75
MINDSPACE,RR,01-Aug-2022,359.59,364.99,366.20,361.03,363.97,364.00,364.18,"48,586","1,76,93,904.89","3,222","41,951",86.34
MINDSPACE,RR,02-Aug-2022,364.00,365.99,365.99,359.00,364.94,364.19,362.90,"49,706","1,80,38,160.11","2,380","38,286",77.02
MINDSPACE,RR,03-Aug-2022,364.19,366.80,367.85,360.36,365.95,363.68,365.51,"70,693","2,58,39,179.94","2,119","59,494",84.16
MINDSPACE,RR,04-Aug-2022,363.68,365.99,369.90,363.00,369.90,368.33,366.46,"59,061","2,16,43,524.49","3,598","48,400",81.95
MINDSPACE,RR,05-Aug-2022,368.33,369.90,373.50,366.25,370.60,372.59,370.85,"36,944","1,37,00,714.76","1,949","30,732",83.19
MINDSPACE,RR,08-Aug-2022,372.59,373.50,375.00,368.70,372.30,372.25,372.46,"79,281","2,95,29,195.61","4,078","62,350",78.64
MINDSPACE,RR,10-Aug-2022,372.25,374.39,374.80,370.55,371.01,370.99,372.31,"43,695","1,62,67,983.37","1,603","36,918",84.49
MINDSPACE,RR,11-Aug-2022,370.99,373.80,377.40,369.00,370.00,372.67,373.83,"1,14,899","4,29,53,028.33","2,081","1,01,140",88.03
MINDSPACE,RR,12-Aug-2022,372.67,373.80,373.80,369.11,369.98,369.89,370.62,"59,505","2,20,53,761.13","1,747","53,659",90.18
MINDSPACE,RR,16-Aug-2022,369.89,370.98,370.98,368.00,368.35,368.59,369.31,"20,234","74,72,630.28","2,201","18,192",89.91
MINDSPACE,RR,17-Aug-2022,368.59,369.00,369.95,366.27,368.50,369.03,368.62,"28,231","1,04,06,385.33","1,371","23,679",83.88
MINDSPACE,RR,18-Aug-2022,369.03,372.00,373.00,365.00,368.00,367.81,367.91,"1,04,726","3,85,30,000.57","2,842","93,540",89.32
MINDSPACE,RR,19-Aug-2022,367.81,368.99,369.00,366.00,367.57,366.84,367.98,"29,392","1,08,15,542.08","2,078","25,574",87.01
MINDSPACE,RR,22-Aug-2022,366.84,368.99,370.00,363.77,364.52,365.73,367.18,"51,088","1,87,58,568.33","2,782","47,738",93.44
MINDSPACE,RR,23-Aug-2022,365.73,368.40,368.45,363.10,365.00,364.97,366.06,"81,068","2,96,75,686.64","2,664","73,343",90.47
MINDSPACE,RR,24-Aug-2022,364.97,367.80,367.80,364.80,366.00,365.87,366.03,"52,312","1,91,47,831.41","1,456","44,405",84.88
MINDSPACE,RR,25-Aug-2022,365.87,367.50,369.00,364.80,367.55,367.79,366.68,"44,041","1,61,49,154.03","1,372","33,871",76.91
MINDSPACE,RR,26-Aug-2022,367.79,369.80,369.80,363.30,366.52,367.54,366.46,"78,361","2,87,15,936.46","2,796","60,361",77.03
MINDSPACE,RR,29-Aug-2022,367.54,368.80,369.00,363.00,366.91,367.19,368.33,"99,565","3,66,73,080.37","3,352","90,552",90.95
MINDSPACE,RR,30-Aug-2022,367.19,368.99,377.00,365.00,373.90,368.69,370.16,"2,09,396","7,75,09,821.73","4,902","1,66,925",79.72
MINDSPACE,RR,01-Sep-2022,368.69,372.50,375.65,370.10,372.41,371.25,372.78,"1,01,204","3,77,26,920.08","2,705","89,395",88.33
MINDSPACE,RR,02-Sep-2022,371.25,373.00,376.25,372.00,375.00,375.70,374.69,"49,979","1,87,26,453.61","2,137","41,442",82.92
MINDSPACE,RR,05-Sep-2022,375.70,378.60,378.60,374.01,374.15,374.96,375.38,"1,44,670","5,43,06,869.54","4,252","1,34,046",92.66
MINDSPACE,RR,06-Sep-2022,374.96,377.70,377.99,372.00,373.85,374.03,374.24,"2,03,967","7,63,32,135.37","2,447","1,89,738",93.02
MINDSPACE,RR,07-Sep-2022,374.03,376.75,376.75,374.02,374.90,374.87,375.00,"1,29,737","4,86,51,440.72","6,258","1,21,045",93.30
MINDSPACE,RR,08-Sep-2022,374.87,375.46,378.00,372.00,376.95,377.09,376.16,"2,06,856","7,78,11,269.66","3,273","1,76,846",85.49
MINDSPACE,RR,09-Sep-2022,377.09,378.00,382.00,373.55,382.00,381.88,377.19,"1,67,298","6,31,03,633.12","3,130","1,39,454",83.36
MINDSPACE,RR,12-Sep-2022,381.88,382.00,382.00,376.91,378.66,379.88,380.16,"97,743","3,71,58,289.95","3,858","87,455",89.47
MINDSPACE,RR,13-Sep-2022,379.88,380.65,384.20,379.88,382.20,381.95,382.89,"53,404","2,04,47,770.55","2,387","49,679",93.02
MINDSPACE,RR,14-Sep-2022,381.95,381.60,383.80,374.55,378.50,379.06,380.79,"1,41,566","5,39,06,497.18","5,017","1,29,129",91.21
MINDSPACE,RR,15-Sep-2022,379.06,381.70,382.99,375.30,379.00,379.90,380.27,"1,13,541","4,31,76,749.23","3,683","1,06,292",93.62
MINDSPACE,RR,16-Sep-2022,379.90,381.00,455.80,315.10,380.00,378.27,378.34,"14,42,191","54,56,35,338.71","6,150","13,35,457",92.60
MINDSPACE,RR,19-Sep-2022,378.27,374.00,379.88,363.50,369.95,369.77,372.75,"57,807","2,15,47,834.80","2,226","44,289",76.62
MINDSPACE,RR,20-Sep-2022,369.77,373.80,373.80,363.90,371.14,371.64,370.10,"48,222","1,78,46,866.36","1,295","35,446",73.51
MINDSPACE,RR,21-Sep-2022,371.64,374.80,374.80,367.30,369.40,368.78,373.19,"67,780","2,52,94,600.41","1,362","53,246",78.56
MINDSPACE,RR,22-Sep-2022,368.78,369.80,374.00,367.00,372.00,372.00,371.96,"32,506","1,20,90,977.11","1,027","24,836",76.40
MINDSPACE,RR,23-Sep-2022,372.00,374.00,377.65,367.60,370.99,370.28,370.63,"80,062","2,96,73,114.03","1,334","67,385",84.17
MINDSPACE,RR,26-Sep-2022,370.28,373.00,373.00,366.00,367.87,367.63,369.02,"34,697","1,28,03,923.64","2,056","28,906",83.31
MINDSPACE,RR,27-Sep-2022,367.63,369.80,370.00,361.26,364.88,364.67,365.59,"67,079","2,45,23,202.16","1,230","56,907",84.84
MINDSPACE,RR,28-Sep-2022,364.67,367.85,367.85,360.02,362.75,362.99,364.68,"57,989","2,11,47,279.12","1,929","45,161",77.88
MINDSPACE,RR,29-Sep-2022,362.99,367.00,371.00,360.00,367.00,368.18,366.16,"70,256","2,57,24,936.44","2,066","54,474",77.54
MINDSPACE,RR,30-Sep-2022,368.18,368.80,368.80,361.30,364.99,364.26,364.49,"53,350","1,94,45,512.94","4,237","44,916",84.19
MINDSPACE,RR,03-Oct-2022,364.26,368.80,376.85,359.00,361.99,360.58,365.78,"46,234","1,69,11,498.46","2,343","34,940",75.57
MINDSPACE,RR,04-Oct-2022,360.58,366.00,366.70,359.00,360.00,360.03,361.38,"72,842","2,63,23,942.89","2,461","65,301",89.65
MINDSPACE,RR,06-Oct-2022,360.03,363.00,366.80,360.30,361.76,362.42,363.18,"24,956","90,63,421.27","2,186","20,121",80.63
MINDSPACE,RR,07-Oct-2022,362.42,364.50,364.50,361.00,363.49,363.92,362.69,"32,027","1,16,15,936.99","1,240","27,226",85.01
MINDSPACE,RR,10-Oct-2022,363.92,367.00,367.00,359.00,363.10,363.97,362.09,"65,051","2,35,54,137.89","2,576","43,963",67.58
MINDSPACE,RR,11-Oct-2022,363.97,366.30,367.00,361.00,364.40,364.07,363.98,"27,257","99,20,928.36","1,461","18,924",69.43
MINDSPACE,RR,12-Oct-2022,364.07,367.80,368.80,362.01,363.73,364.37,365.17,"23,464","85,68,354.21","1,051","16,340",69.64
MINDSPACE,RR,13-Oct-2022,364.37,368.00,368.00,362.20,366.00,365.91,365.54,"74,634","2,72,81,478.92","1,523","61,342",82.19
MINDSPACE,RR,14-Oct-2022,365.91,367.00,371.95,359.01,371.00,369.58,367.28,"23,147","85,01,421.45",917,"17,266",74.59
