Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BIRET,RR,08-Mar-2021,246.59,249.50,250.05,246.75,247.40,247.08,247.78,"1,27,200","3,15,17,376.00",339,"1,08,600",85.38
BIRET,RR,09-Mar-2021,247.08,247.40,248.04,244.00,244.54,244.15,246.54,"1,83,000","4,51,16,036.00",565,"1,60,000",87.43
BIRET,RR,10-Mar-2021,244.15,244.15,245.90,243.04,244.50,244.25,244.58,"89,200","2,18,16,256.00",244,"76,600",85.87
BIRET,RR,12-Mar-2021,244.25,245.00,247.25,240.05,245.89,242.10,242.48,"3,31,600","8,04,04,912.00",643,"2,90,600",87.64
BIRET,RR,15-Mar-2021,242.10,242.00,242.85,235.00,235.25,235.10,236.74,"5,22,800","12,37,65,196.00","1,605","4,31,800",82.59
BIRET,RR,16-Mar-2021,235.10,235.00,236.95,233.59,234.88,234.34,234.98,"2,45,600","5,77,10,222.00",796,"2,02,600",82.49
BIRET,RR,17-Mar-2021,234.34,234.36,236.00,229.00,230.00,229.96,230.92,"9,08,000","20,96,78,588.00","1,347","8,83,200",97.27
BIRET,RR,18-Mar-2021,229.96,232.90,232.90,222.01,225.00,224.20,225.19,"9,33,800","21,02,86,452.00","1,657","8,35,200",89.44
BIRET,RR,19-Mar-2021,224.20,225.00,227.85,222.10,227.00,226.94,223.87,"11,49,800","25,74,09,738.00","1,354","9,91,400",86.22
BIRET,RR,22-Mar-2021,226.94,228.99,235.00,225.00,231.00,230.30,230.94,"4,38,600","10,12,90,314.00","1,098","3,65,200",83.26
BIRET,RR,23-Mar-2021,230.30,233.43,235.70,227.01,227.10,227.95,231.92,"7,26,600","16,85,12,784.00","1,059","6,36,400",87.59
BIRET,RR,24-Mar-2021,227.95,230.80,231.00,225.00,225.50,225.48,227.41,"6,67,800","15,18,61,840.00","1,083","5,87,600",87.99
BIRET,RR,25-Mar-2021,225.48,225.00,225.97,215.00,221.00,219.41,217.65,"20,42,000","44,44,36,156.00","3,979","18,74,400",91.79
BIRET,RR,26-Mar-2021,219.41,221.85,224.25,215.00,222.00,221.70,219.93,"39,78,600","87,50,00,084.00","4,383","25,72,000",64.65
BIRET,RR,30-Mar-2021,221.70,223.45,229.84,220.20,224.00,225.26,223.30,"9,35,200","20,88,26,514.00","1,842","7,88,200",84.28
BIRET,RR,31-Mar-2021,225.26,224.93,224.93,220.75,223.80,223.21,221.64,"8,83,400","19,57,96,026.00",802,"8,45,600",95.72
BIRET,RR,01-Apr-2021,223.21,222.10,236.00,222.10,231.00,232.14,230.88,"2,53,800","5,85,97,604.00",722,"2,10,800",83.06
BIRET,RR,05-Apr-2021,232.14,227.00,234.00,227.00,231.50,233.04,231.69,"1,04,200","2,41,42,570.00",220,"88,200",84.64
BIRET,RR,06-Apr-2021,233.04,235.80,241.89,234.10,241.60,241.28,238.29,"1,94,000","4,62,27,408.00",295,"1,72,800",89.07
BIRET,RR,07-Apr-2021,241.28,236.00,244.40,234.05,242.00,241.84,241.62,"1,33,200","3,21,83,600.00",405,"1,05,800",79.43
BIRET,RR,08-Apr-2021,241.84,241.00,243.99,241.00,242.00,241.89,241.82,"1,11,000","2,68,42,418.00",292,"99,000",89.19
BIRET,RR,09-Apr-2021,241.89,243.69,250.00,230.06,239.22,234.62,237.06,"1,98,600","4,70,80,066.00",564,"1,28,400",64.65
BIRET,RR,12-Apr-2021,234.62,238.78,238.78,230.00,234.00,234.38,233.38,"1,48,000","3,45,39,566.00",449,"1,02,400",69.19
BIRET,RR,13-Apr-2021,234.38,234.50,243.99,234.00,240.50,239.71,239.04,"1,05,800","2,52,90,048.00",333,"78,400",74.10
BIRET,RR,15-Apr-2021,239.71,243.49,243.49,236.01,236.20,236.99,237.71,"76,000","1,80,65,932.00",321,"55,400",72.89
